Order ID,Order Date,Customer Name,Country,State,City,Region,Category,Sales Quantity,Profit
699,2024-11-29,Customer_452,USA,State_A,City_X,West,Electronics,17,51.53
700,2024-11-30,Customer_311,USA,State_A,City_Z,North,Furniture,1,806.99
701,2024-12-01,Customer_354,Canada,State_C,City_X,South,Clothing,9,470.43
702,2024-12-02,Customer_448,India,State_B,City_Y,West,Clothing,5,549.79
703,2024-12-03,Customer_228,Germany,State_A,City_Z,North,Furniture,19,593.52
704,2024-12-04,Customer_81,UK,State_B,City_Y,North,Clothing,16,394.81
705,2024-12-05,Customer_285,USA,State_C,City_X,North,Electronics,8,805.93
706,2024-12-06,Customer_166,Germany,State_A,City_X,East,Furniture,7,767.68
707,2024-12-07,Customer_449,Germany,State_A,City_X,South,Clothing,8,134.87
708,2024-12-08,Customer_422,Germany,State_C,City_X,West,Furniture,6,847.44
709,2024-12-09,Customer_478,Canada,State_B,City_Z,North,Furniture,13,952.3
710,2024-12-10,Customer_403,USA,State_A,City_Z,North,Furniture,19,659.88
711,2024-12-11,Customer_335,Canada,State_C,City_X,East,Clothing,3,711.24
712,2024-12-12,Customer_360,UK,State_B,City_Z,South,Clothing,19,558.55
713,2024-12-13,Customer_455,India,State_A,City_Y,West,Clothing,12,520.59
714,2024-12-14,Customer_477,Germany,State_A,City_X,East,Electronics,5,264.13
715,2024-12-15,Customer_53,USA,State_B,City_Z,South,Clothing,4,581.89
716,2024-12-16,Customer_395,UK,State_C,City_Z,South,Electronics,7,295.8
717,2024-12-17,Customer_417,India,State_C,City_X,East,Clothing,4,703.31
718,2024-12-18,Customer_303,Canada,State_A,City_Y,South,Furniture,11,81.41
719,2024-12-19,Customer_64,Canada,State_A,City_X,East,Clothing,6,665.83
720,2024-12-20,Customer_124,UK,State_C,City_Y,West,Furniture,5,507.1
721,2024-12-21,Customer_222,USA,State_A,City_X,North,Electronics,19,559.1
722,2024-12-22,Customer_147,India,State_A,City_Y,East,Furniture,9,606.51
723,2024-12-23,Customer_421,Canada,State_C,City_X,North,Electronics,14,543.55
724,2024-12-24,Customer_158,Canada,State_B,City_X,West,Furniture,12,589.85
725,2024-12-25,Customer_40,Germany,State_B,City_Y,West,Electronics,17,970.94
726,2024-12-26,Customer_285,UK,State_C,City_X,South,Clothing,16,880.71
727,2024-12-27,Customer_55,Germany,State_A,City_Y,West,Furniture,12,709.04
728,2024-12-28,Customer_30,Canada,State_C,City_X,South,Furniture,17,512.9
729,2024-12-29,Customer_184,Canada,State_B,City_Y,East,Furniture,10,384.29
730,2024-12-30,Customer_360,Germany,State_B,City_Z,North,Electronics,14,817.27
731,2024-12-31,Customer_347,USA,State_A,City_X,South,Furniture,17,944.43
732,2025-01-01,Customer_412,Canada,State_C,City_X,South,Electronics,4,520.79
733,2025-01-02,Customer_445,USA,State_C,City_X,East,Electronics,7,40.7
734,2025-01-03,Customer_363,Germany,State_C,City_X,South,Clothing,10,238.31
735,2025-01-04,Customer_397,USA,State_B,City_Y,East,Furniture,3,275.21
736,2025-01-05,Customer_146,India,State_C,City_X,East,Electronics,4,99.87
737,2025-01-06,Customer_72,USA,State_B,City_Z,North,Electronics,19,26.67
738,2025-01-07,Customer_92,UK,State_C,City_Y,North,Furniture,11,380.82
739,2025-01-08,Customer_392,Canada,State_B,City_Y,South,Furniture,4,447.39
740,2025-01-09,Customer_381,India,State_B,City_Z,East,Furniture,16,668.05
741,2025-01-10,Customer_468,Canada,State_A,City_Y,North,Furniture,13,482.99
742,2025-01-11,Customer_185,Germany,State_C,City_Z,West,Clothing,8,947.81
743,2025-01-12,Customer_52,Canada,State_C,City_Y,East,Clothing,9,708.07
744,2025-01-13,Customer_417,Canada,State_C,City_Z,East,Furniture,14,515.48
745,2025-01-14,Customer_205,Germany,State_A,City_X,South,Furniture,3,837.74
746,2025-01-15,Customer_63,USA,State_C,City_Y,West,Clothing,8,218.36
747,2025-01-16,Customer_103,Germany,State_B,City_Z,West,Electronics,9,929.77
748,2025-01-17,Customer_180,UK,State_A,City_Z,North,Clothing,18,784.04
749,2025-01-18,Customer_97,USA,State_B,City_X,North,Clothing,3,935.19
750,2025-01-19,Customer_31,USA,State_B,City_X,South,Furniture,15,456.62
751,2025-01-20,Customer_151,UK,State_B,City_Z,North,Electronics,2,73.12
752,2025-01-21,Customer_262,India,State_A,City_Y,East,Clothing,10,715.86
753,2025-01-22,Customer_476,India,State_B,City_Y,West,Clothing,4,732.97
754,2025-01-23,Customer_96,UK,State_B,City_X,South,Electronics,2,549.77
755,2025-01-24,Customer_362,USA,State_A,City_Y,South,Electronics,16,708.48
756,2025-01-25,Customer_407,Germany,State_A,City_Y,South,Electronics,3,208.34
757,2025-01-26,Customer_205,India,State_A,City_Z,South,Clothing,12,299.26
758,2025-01-27,Customer_117,USA,State_C,City_Z,South,Furniture,9,931.69
759,2025-01-28,Customer_366,Canada,State_B,City_Z,South,Electronics,11,123.48
760,2025-01-29,Customer_23,Germany,State_C,City_Y,West,Electronics,10,11.73
761,2025-01-30,Customer_487,Germany,State_C,City_Z,East,Clothing,19,588.17
762,2025-01-31,Customer_403,Canada,State_C,City_Z,South,Electronics,10,934.85
763,2025-02-01,Customer_222,Germany,State_A,City_X,North,Clothing,7,401.55
764,2025-02-02,Customer_286,India,State_B,City_Y,West,Furniture,10,516.86
765,2025-02-03,Customer_19,UK,State_C,City_X,South,Electronics,7,736.57
766,2025-02-04,Customer_53,Germany,State_B,City_Y,South,Furniture,16,710.4
767,2025-02-05,Customer_123,USA,State_A,City_X,South,Furniture,14,247.37
768,2025-02-06,Customer_32,India,State_A,City_X,North,Furniture,6,841.63
769,2025-02-07,Customer_306,India,State_A,City_Z,West,Electronics,14,29.02
770,2025-02-08,Customer_227,India,State_B,City_Z,North,Clothing,6,83.06
771,2025-02-09,Customer_468,Canada,State_C,City_Y,South,Electronics,6,459.85
772,2025-02-10,Customer_378,USA,State_B,City_Z,North,Electronics,19,680.87
773,2025-02-11,Customer_222,Canada,State_A,City_X,West,Electronics,15,977.33
774,2025-02-12,Customer_174,Canada,State_C,City_Y,South,Electronics,6,299.02
775,2025-02-13,Customer_236,Germany,State_C,City_Z,North,Clothing,19,640.61
776,2025-02-14,Customer_436,USA,State_A,City_Y,West,Clothing,3,837.49
777,2025-02-15,Customer_343,Canada,State_C,City_Y,East,Furniture,5,143.69
778,2025-02-16,Customer_272,USA,State_A,City_Z,North,Furniture,17,293.07
779,2025-02-17,Customer_200,Canada,State_B,City_Y,West,Electronics,9,83.73
780,2025-02-18,Customer_177,Germany,State_C,City_Y,South,Electronics,19,785.12
781,2025-02-19,Customer_413,USA,State_B,City_Z,North,Clothing,7,121.86
782,2025-02-20,Customer_212,USA,State_A,City_Y,South,Electronics,5,922.53
783,2025-02-21,Customer_284,India,State_B,City_Y,South,Electronics,12,409.31
784,2025-02-22,Customer_300,USA,State_C,City_Y,North,Furniture,13,585.73
785,2025-02-23,Customer_148,USA,State_A,City_Y,West,Clothing,6,600.02
786,2025-02-24,Customer_80,India,State_C,City_Z,West,Furniture,12,99.3
787,2025-02-25,Customer_327,Canada,State_B,City_Y,South,Clothing,4,957.45
788,2025-02-26,Customer_345,UK,State_C,City_Y,South,Clothing,10,400.4
789,2025-02-27,Customer_215,India,State_B,City_Z,West,Clothing,14,561.59
790,2025-02-28,Customer_12,UK,State_A,City_Y,South,Furniture,13,435.49
791,2025-03-01,Customer_230,Germany,State_B,City_Z,North,Clothing,12,151.13
792,2025-03-02,Customer_450,UK,State_C,City_Y,South,Electronics,7,544.6
793,2025-03-03,Customer_94,India,State_C,City_X,North,Furniture,2,634.22
794,2025-03-04,Customer_272,UK,State_A,City_X,West,Electronics,17,476.62
795,2025-03-05,Customer_180,USA,State_A,City_Y,East,Clothing,1,744.47
796,2025-03-06,Customer_483,India,State_C,City_Z,West,Clothing,3,64.03
797,2025-03-07,Customer_343,Canada,State_A,City_Y,East,Clothing,19,448.75
798,2025-03-08,Customer_46,USA,State_C,City_Y,West,Furniture,15,465.96
799,2025-03-09,Customer_372,Canada,State_A,City_Z,South,Electronics,13,53.4
800,2025-03-10,Customer_448,UK,State_A,City_Y,North,Furniture,3,35.83
801,2025-03-11,Customer_427,UK,State_C,City_Y,West,Clothing,18,736.22
802,2025-03-12,Customer_151,Canada,State_C,City_Y,West,Furniture,4,567.44
803,2025-03-13,Customer_110,UK,State_C,City_Y,East,Clothing,10,605.88
804,2025-03-14,Customer_104,UK,State_C,City_Z,East,Clothing,13,189.85
805,2025-03-15,Customer_467,Canada,State_B,City_Y,West,Furniture,19,189.42
806,2025-03-16,Customer_169,Canada,State_C,City_Z,South,Clothing,16,643.69
807,2025-03-17,Customer_173,India,State_B,City_X,North,Electronics,10,604.81
808,2025-03-18,Customer_401,Germany,State_B,City_Y,West,Electronics,11,792.29
809,2025-03-19,Customer_274,USA,State_C,City_Z,North,Electronics,12,344.1
810,2025-03-20,Customer_364,Germany,State_A,City_X,North,Electronics,11,209.34
811,2025-03-21,Customer_89,USA,State_C,City_X,South,Furniture,16,438.0
812,2025-03-22,Customer_231,Canada,State_B,City_Y,East,Electronics,19,541.99
813,2025-03-23,Customer_385,USA,State_B,City_Y,East,Electronics,10,424.63
814,2025-03-24,Customer_241,USA,State_C,City_Z,South,Furniture,19,102.5
815,2025-03-25,Customer_354,Germany,State_C,City_Z,North,Clothing,4,431.99
816,2025-03-26,Customer_83,USA,State_C,City_Y,East,Electronics,6,354.95
817,2025-03-27,Customer_376,USA,State_C,City_X,East,Electronics,19,420.89
818,2025-03-28,Customer_456,India,State_A,City_Y,North,Clothing,17,663.56
819,2025-03-29,Customer_15,Canada,State_A,City_Y,West,Furniture,4,295.52
820,2025-03-30,Customer_165,India,State_B,City_Y,North,Electronics,8,925.08
821,2025-03-31,Customer_27,Canada,State_B,City_Y,North,Clothing,12,693.4
822,2025-04-01,Customer_417,Germany,State_B,City_Y,East,Electronics,1,383.29
823,2025-04-02,Customer_386,India,State_A,City_Y,East,Furniture,15,747.38
824,2025-04-03,Customer_433,UK,State_C,City_Z,East,Electronics,8,632.06
825,2025-04-04,Customer_345,India,State_A,City_Y,West,Clothing,13,114.47
826,2025-04-05,Customer_23,Germany,State_C,City_X,South,Furniture,10,146.96
827,2025-04-06,Customer_291,India,State_A,City_Z,East,Electronics,9,668.85
828,2025-04-07,Customer_351,Canada,State_A,City_X,North,Clothing,16,797.39
829,2025-04-08,Customer_22,Germany,State_B,City_Z,East,Furniture,10,140.73
830,2025-04-09,Customer_197,UK,State_B,City_Y,North,Electronics,15,603.96
831,2025-04-10,Customer_452,Canada,State_C,City_X,East,Furniture,14,291.56
832,2025-04-11,Customer_177,USA,State_B,City_Z,West,Electronics,8,203.76
833,2025-04-12,Customer_119,Canada,State_B,City_X,South,Clothing,17,123.47
834,2025-04-13,Customer_147,Canada,State_C,City_Z,West,Electronics,8,720.06
835,2025-04-14,Customer_354,Germany,State_A,City_X,West,Furniture,17,17.44
836,2025-04-15,Customer_140,UK,State_C,City_Y,West,Clothing,6,580.8
837,2025-04-16,Customer_140,UK,State_C,City_X,West,Electronics,11,770.23
838,2025-04-17,Customer_378,USA,State_A,City_Z,West,Clothing,19,872.7
839,2025-04-18,Customer_437,India,State_C,City_X,East,Electronics,4,206.2
840,2025-04-19,Customer_333,UK,State_A,City_Y,South,Furniture,10,637.85
841,2025-04-20,Customer_69,India,State_A,City_Y,North,Furniture,2,220.03
842,2025-04-21,Customer_174,India,State_B,City_Z,North,Clothing,16,260.55
843,2025-04-22,Customer_193,UK,State_C,City_Y,West,Furniture,6,17.74
844,2025-04-23,Customer_90,Canada,State_B,City_X,West,Furniture,3,328.14
845,2025-04-24,Customer_41,UK,State_B,City_Y,South,Furniture,17,404.79
846,2025-04-25,Customer_264,USA,State_B,City_Y,South,Furniture,5,65.29
847,2025-04-26,Customer_264,Canada,State_C,City_Z,East,Electronics,15,379.86
848,2025-04-27,Customer_247,India,State_A,City_Y,West,Clothing,3,389.48
849,2025-04-28,Customer_290,USA,State_B,City_X,South,Clothing,13,458.72
850,2025-04-29,Customer_59,Germany,State_B,City_Z,East,Furniture,18,323.95
851,2025-04-30,Customer_264,India,State_C,City_Y,North,Clothing,12,342.88
852,2025-05-01,Customer_163,Canada,State_B,City_X,North,Electronics,6,212.96
853,2025-05-02,Customer_133,India,State_C,City_Y,South,Furniture,19,486.97
854,2025-05-03,Customer_390,Germany,State_B,City_Y,South,Clothing,17,598.48
855,2025-05-04,Customer_446,Germany,State_A,City_X,West,Electronics,3,454.99
856,2025-05-05,Customer_119,Germany,State_A,City_Z,South,Furniture,14,390.16
857,2025-05-06,Customer_360,UK,State_C,City_Y,East,Electronics,3,737.44
858,2025-05-07,Customer_179,Germany,State_C,City_Y,North,Furniture,18,441.4
859,2025-05-08,Customer_77,Canada,State_B,City_Z,South,Clothing,12,219.98
860,2025-05-09,Customer_430,India,State_B,City_Y,South,Electronics,18,829.1
861,2025-05-10,Customer_255,India,State_C,City_Z,South,Clothing,5,183.58
862,2025-05-11,Customer_353,USA,State_B,City_Y,South,Electronics,19,310.78
863,2025-05-12,Customer_406,UK,State_C,City_Y,West,Electronics,8,230.19
864,2025-05-13,Customer_115,Germany,State_A,City_Z,West,Furniture,2,524.51
865,2025-05-14,Customer_382,India,State_B,City_Y,South,Clothing,8,595.7
866,2025-05-15,Customer_93,Germany,State_B,City_X,West,Electronics,7,76.49
867,2025-05-16,Customer_328,Germany,State_B,City_Y,West,Clothing,16,185.0
868,2025-05-17,Customer_221,India,State_C,City_Z,East,Electronics,8,926.42
869,2025-05-18,Customer_240,UK,State_A,City_Y,South,Clothing,19,610.08
870,2025-05-19,Customer_154,India,State_C,City_Y,North,Electronics,6,327.47
871,2025-05-20,Customer_490,Germany,State_B,City_X,East,Furniture,16,767.87
872,2025-05-21,Customer_248,USA,State_B,City_Z,South,Furniture,19,674.85
873,2025-05-22,Customer_354,India,State_B,City_X,South,Clothing,13,309.71
874,2025-05-23,Customer_2,USA,State_C,City_Z,East,Electronics,11,589.49
875,2025-05-24,Customer_270,UK,State_A,City_Z,West,Electronics,10,909.82
876,2025-05-25,Customer_117,Germany,State_B,City_X,South,Furniture,5,305.16
877,2025-05-26,Customer_39,Canada,State_B,City_X,North,Electronics,7,414.41
878,2025-05-27,Customer_214,India,State_C,City_Y,West,Furniture,7,709.62
879,2025-05-28,Customer_412,USA,State_A,City_Y,South,Furniture,6,448.78
880,2025-05-29,Customer_167,USA,State_C,City_Z,South,Furniture,1,994.64
881,2025-05-30,Customer_469,UK,State_C,City_Z,North,Electronics,16,865.41
882,2025-05-31,Customer_162,Canada,State_B,City_X,West,Furniture,9,190.35
883,2025-06-01,Customer_258,Germany,State_C,City_Y,East,Furniture,19,449.09
884,2025-06-02,Customer_416,India,State_B,City_Z,West,Furniture,15,243.39
885,2025-06-03,Customer_246,USA,State_A,City_X,East,Furniture,5,262.8
886,2025-06-04,Customer_114,Germany,State_C,City_Y,West,Electronics,14,837.31
887,2025-06-05,Customer_115,USA,State_B,City_X,East,Clothing,3,520.41
888,2025-06-06,Customer_295,USA,State_C,City_X,North,Furniture,14,316.0
889,2025-06-07,Customer_29,USA,State_B,City_Z,North,Clothing,9,128.4
890,2025-06-08,Customer_204,Germany,State_A,City_Z,East,Electronics,6,642.99
891,2025-06-09,Customer_115,India,State_A,City_X,North,Furniture,1,973.94
892,2025-06-10,Customer_356,UK,State_A,City_Z,West,Clothing,9,93.63
893,2025-06-11,Customer_32,USA,State_C,City_Z,West,Furniture,10,261.99
894,2025-06-12,Customer_180,UK,State_A,City_Z,East,Clothing,6,949.66
895,2025-06-13,Customer_67,UK,State_B,City_Z,East,Clothing,10,825.1
896,2025-06-14,Customer_324,USA,State_A,City_Y,North,Clothing,19,966.59
897,2025-06-15,Customer_417,USA,State_B,City_Y,North,Electronics,13,922.84
898,2025-06-16,Customer_331,India,State_C,City_X,North,Electronics,18,879.87
899,2025-06-17,Customer_417,UK,State_A,City_Y,West,Clothing,1,540.26
900,2025-06-18,Customer_482,UK,State_A,City_X,East,Electronics,1,61.68
901,2025-06-19,Customer_262,India,State_B,City_Z,North,Electronics,15,548.16
902,2025-06-20,Customer_1,Canada,State_B,City_Y,East,Electronics,16,130.74
903,2025-06-21,Customer_422,UK,State_A,City_Y,East,Electronics,10,23.67
904,2025-06-22,Customer_367,Germany,State_B,City_Y,North,Furniture,1,407.08
905,2025-06-23,Customer_329,India,State_C,City_Z,South,Electronics,17,418.48
906,2025-06-24,Customer_428,Canada,State_B,City_X,North,Furniture,1,848.79
907,2025-06-25,Customer_365,USA,State_A,City_Y,North,Electronics,2,666.87
908,2025-06-26,Customer_281,Germany,State_A,City_Y,South,Furniture,16,387.61
909,2025-06-27,Customer_145,India,State_B,City_Y,North,Electronics,1,153.19
910,2025-06-28,Customer_382,India,State_C,City_Y,South,Furniture,4,903.9
911,2025-06-29,Customer_353,Germany,State_B,City_Z,North,Electronics,14,469.01
912,2025-06-30,Customer_225,USA,State_A,City_Y,East,Clothing,18,863.22
913,2025-07-01,Customer_298,UK,State_A,City_Y,South,Clothing,18,862.84
914,2025-07-02,Customer_153,Germany,State_B,City_Z,West,Furniture,11,780.25
915,2025-07-03,Customer_278,India,State_C,City_Z,North,Electronics,3,98.15
916,2025-07-04,Customer_412,Germany,State_A,City_Z,South,Furniture,5,203.18
917,2025-07-05,Customer_47,Canada,State_A,City_Z,North,Electronics,18,436.11
918,2025-07-06,Customer_292,Canada,State_C,City_Z,North,Clothing,7,140.37
919,2025-07-07,Customer_319,USA,State_B,City_Y,West,Clothing,14,643.43
920,2025-07-08,Customer_69,USA,State_C,City_Z,West,Electronics,2,770.43
921,2025-07-09,Customer_319,Canada,State_B,City_Y,South,Clothing,17,281.75
922,2025-07-10,Customer_382,Germany,State_B,City_Z,West,Furniture,14,11.91
923,2025-07-11,Customer_33,USA,State_C,City_X,North,Clothing,9,912.38
924,2025-07-12,Customer_250,USA,State_C,City_Z,North,Electronics,16,347.42
925,2025-07-13,Customer_46,Canada,State_C,City_Z,South,Electronics,7,562.79
926,2025-07-14,Customer_345,Canada,State_B,City_Z,West,Electronics,1,95.74
927,2025-07-15,Customer_359,India,State_C,City_X,East,Clothing,3,73.17
928,2025-07-16,Customer_372,Germany,State_B,City_Y,East,Electronics,6,357.26
929,2025-07-17,Customer_427,India,State_A,City_X,West,Electronics,13,77.37
930,2025-07-18,Customer_58,UK,State_A,City_Z,South,Clothing,11,698.25
931,2025-07-19,Customer_154,Germany,State_B,City_Z,East,Clothing,12,508.83
932,2025-07-20,Customer_289,India,State_A,City_Z,South,Clothing,17,939.7
933,2025-07-21,Customer_361,USA,State_C,City_Z,East,Furniture,9,910.11
934,2025-07-22,Customer_34,Germany,State_A,City_X,South,Clothing,1,297.18
935,2025-07-23,Customer_135,USA,State_B,City_Y,North,Electronics,1,405.12
936,2025-07-24,Customer_194,India,State_A,City_Z,South,Clothing,15,722.35
937,2025-07-25,Customer_308,Canada,State_C,City_Z,West,Clothing,12,663.02
938,2025-07-26,Customer_32,USA,State_B,City_X,West,Furniture,18,96.34
939,2025-07-27,Customer_392,USA,State_B,City_X,North,Electronics,4,293.8
940,2025-07-28,Customer_252,Canada,State_A,City_Y,East,Electronics,17,621.43
941,2025-07-29,Customer_142,India,State_C,City_Y,West,Clothing,11,192.29
942,2025-07-30,Customer_128,India,State_C,City_Y,East,Clothing,13,426.44
943,2025-07-31,Customer_388,Germany,State_A,City_X,West,Electronics,11,452.5
944,2025-08-01,Customer_413,USA,State_A,City_X,North,Electronics,13,690.58
945,2025-08-02,Customer_144,India,State_C,City_Y,East,Electronics,13,793.77
946,2025-08-03,Customer_286,Germany,State_A,City_Y,West,Electronics,11,464.66
947,2025-08-04,Customer_67,Canada,State_B,City_Z,North,Electronics,19,710.21
948,2025-08-05,Customer_240,Germany,State_A,City_Y,West,Furniture,12,579.52
949,2025-08-06,Customer_62,Germany,State_C,City_Y,East,Furniture,12,128.38
950,2025-08-07,Customer_212,USA,State_C,City_X,West,Electronics,7,70.67
951,2025-08-08,Customer_97,India,State_A,City_Z,South,Furniture,6,850.11
952,2025-08-09,Customer_59,USA,State_B,City_X,West,Clothing,14,703.78
953,2025-08-10,Customer_467,Germany,State_C,City_Z,East,Electronics,2,840.77
954,2025-08-11,Customer_233,UK,State_B,City_Y,West,Clothing,17,621.29
955,2025-08-12,Customer_419,Canada,State_C,City_Y,East,Electronics,11,567.44
956,2025-08-13,Customer_287,UK,State_A,City_X,North,Clothing,7,841.34
957,2025-08-14,Customer_186,USA,State_C,City_Y,West,Electronics,1,125.0
958,2025-08-15,Customer_97,India,State_C,City_Z,South,Electronics,15,958.55
959,2025-08-16,Customer_434,UK,State_A,City_X,South,Clothing,16,237.3
960,2025-08-17,Customer_303,Canada,State_C,City_Y,South,Furniture,17,371.11
961,2025-08-18,Customer_340,Canada,State_C,City_X,South,Electronics,4,693.31
962,2025-08-19,Customer_298,USA,State_C,City_X,South,Furniture,13,362.2
963,2025-08-20,Customer_277,Canada,State_A,City_Z,South,Furniture,5,452.68
964,2025-08-21,Customer_41,India,State_A,City_X,West,Furniture,4,668.28
965,2025-08-22,Customer_377,UK,State_A,City_Z,West,Clothing,4,936.58
966,2025-08-23,Customer_111,Canada,State_A,City_Y,North,Clothing,16,48.68
967,2025-08-24,Customer_435,India,State_C,City_X,South,Furniture,14,132.25
968,2025-08-25,Customer_133,UK,State_C,City_X,West,Electronics,10,649.17
969,2025-08-26,Customer_266,Canada,State_C,City_X,East,Electronics,8,237.92
970,2025-08-27,Customer_125,USA,State_A,City_X,South,Furniture,13,694.28
971,2025-08-28,Customer_385,UK,State_A,City_Z,North,Electronics,1,816.93
972,2025-08-29,Customer_219,USA,State_C,City_X,North,Electronics,7,150.5
973,2025-08-30,Customer_406,USA,State_B,City_Y,South,Furniture,15,590.2
974,2025-08-31,Customer_75,Canada,State_B,City_Y,South,Electronics,11,945.35
975,2025-09-01,Customer_150,Germany,State_C,City_X,South,Electronics,8,337.98
976,2025-09-02,Customer_247,Germany,State_C,City_Y,South,Electronics,5,206.25
977,2025-09-03,Customer_418,Germany,State_B,City_Y,South,Electronics,17,186.31
978,2025-09-04,Customer_376,UK,State_B,City_X,East,Electronics,15,205.61
979,2025-09-05,Customer_167,Canada,State_C,City_Z,West,Electronics,1,825.31
980,2025-09-06,Customer_294,UK,State_A,City_Z,East,Electronics,11,518.03
981,2025-09-07,Customer_44,Germany,State_A,City_X,East,Electronics,7,89.54
982,2025-09-08,Customer_104,Canada,State_C,City_Z,South,Furniture,3,138.91
983,2025-09-09,Customer_34,India,State_C,City_Z,North,Electronics,9,290.28
984,2025-09-10,Customer_96,UK,State_C,City_Z,South,Furniture,10,940.69
985,2025-09-11,Customer_426,USA,State_A,City_Y,East,Electronics,17,863.55
986,2025-09-12,Customer_200,USA,State_C,City_Y,West,Electronics,6,844.39
987,2025-09-13,Customer_70,Canada,State_A,City_Z,East,Electronics,13,286.15
988,2025-09-14,Customer_199,USA,State_B,City_Z,South,Clothing,2,382.93
989,2025-09-15,Customer_24,USA,State_C,City_Z,West,Furniture,18,570.48
990,2025-09-16,Customer_215,USA,State_C,City_X,South,Electronics,13,708.07
991,2025-09-17,Customer_107,USA,State_A,City_X,East,Electronics,4,384.02
992,2025-09-18,Customer_40,India,State_B,City_X,East,Electronics,14,31.54
993,2025-09-19,Customer_32,India,State_B,City_Z,East,Clothing,7,528.78
994,2025-09-20,Customer_294,India,State_A,City_X,South,Furniture,13,330.03
995,2025-09-21,Customer_39,India,State_A,City_X,West,Clothing,6,289.74
996,2025-09-22,Customer_185,USA,State_A,City_Z,North,Electronics,9,673.14
997,2025-09-23,Customer_344,UK,State_B,City_X,East,Electronics,11,953.03
998,2025-09-24,Customer_413,Germany,State_B,City_X,East,Clothing,6,982.31
999,2025-09-25,Customer_421,India,State_C,City_Y,North,Electronics,2,176.03
1000,2025-09-26,Customer_67,India,State_C,City_X,West,Furniture,9,103.51
1001,2025-09-27,Customer_267,Germany,State_B,City_X,West,Furniture,18,371.22
1002,2025-09-28,Customer_469,India,State_B,City_Y,East,Electronics,7,751.68
1003,2025-09-29,Customer_385,Canada,State_C,City_Z,West,Clothing,11,506.11
1004,2025-09-30,Customer_17,India,State_C,City_Y,East,Clothing,5,799.39
1005,2025-10-01,Customer_287,Canada,State_A,City_Y,South,Furniture,5,858.27
1006,2025-10-02,Customer_388,UK,State_C,City_Z,North,Clothing,3,13.15
1007,2025-10-03,Customer_463,India,State_A,City_X,East,Furniture,15,880.08
1008,2025-10-04,Customer_365,Canada,State_B,City_X,East,Clothing,15,535.54
1009,2025-10-05,Customer_188,Canada,State_B,City_X,West,Electronics,9,654.28
1010,2025-10-06,Customer_54,Germany,State_A,City_Z,West,Electronics,16,231.93
1011,2025-10-07,Customer_122,USA,State_B,City_Z,East,Furniture,11,986.28
1012,2025-10-08,Customer_241,India,State_C,City_Y,South,Furniture,19,650.06
1013,2025-10-09,Customer_244,UK,State_C,City_Z,East,Clothing,1,382.93
1014,2025-10-10,Customer_375,UK,State_B,City_Z,North,Clothing,17,922.09
1015,2025-10-11,Customer_454,UK,State_C,City_Z,North,Electronics,11,679.95
1016,2025-10-12,Customer_306,Canada,State_C,City_Z,North,Clothing,19,908.05
1017,2025-10-13,Customer_459,Germany,State_C,City_Y,West,Electronics,9,601.92
1018,2025-10-14,Customer_364,USA,State_A,City_X,North,Clothing,16,643.1
1019,2025-10-15,Customer_175,India,State_A,City_X,East,Electronics,5,194.12
1020,2025-10-16,Customer_156,USA,State_A,City_Y,West,Furniture,1,143.81
1021,2025-10-17,Customer_162,UK,State_B,City_Z,West,Clothing,14,980.32
1022,2025-10-18,Customer_329,Germany,State_B,City_Z,East,Furniture,6,414.26
1023,2025-10-19,Customer_69,India,State_C,City_Z,West,Electronics,15,824.85
1024,2025-10-20,Customer_40,UK,State_B,City_Y,East,Electronics,13,18.42
1025,2025-10-21,Customer_417,UK,State_B,City_Y,West,Clothing,16,33.53
1026,2025-10-22,Customer_496,Germany,State_B,City_Z,South,Clothing,11,458.23
1027,2025-10-23,Customer_354,Germany,State_C,City_X,East,Furniture,16,127.85
1028,2025-10-24,Customer_392,Canada,State_B,City_X,North,Electronics,3,854.83
1029,2025-10-25,Customer_34,Canada,State_C,City_Z,East,Electronics,15,504.05
1030,2025-10-26,Customer_447,Canada,State_C,City_X,West,Furniture,18,754.37
1031,2025-10-27,Customer_271,India,State_B,City_Z,East,Electronics,16,648.1
1032,2025-10-28,Customer_78,India,State_C,City_Y,South,Furniture,19,861.4
1033,2025-10-29,Customer_428,Canada,State_B,City_Y,West,Electronics,18,830.57
1034,2025-10-30,Customer_62,Canada,State_A,City_Y,South,Clothing,2,608.79
1035,2025-10-31,Customer_342,Canada,State_C,City_Z,West,Furniture,2,409.88
1036,2025-11-01,Customer_37,USA,State_A,City_Z,North,Furniture,8,24.69
1037,2025-11-02,Customer_269,Germany,State_C,City_X,North,Furniture,9,51.86
1038,2025-11-03,Customer_438,India,State_C,City_Z,North,Clothing,13,680.5
1039,2025-11-04,Customer_375,UK,State_A,City_X,East,Furniture,3,331.83
1040,2025-11-05,Customer_283,Germany,State_A,City_X,South,Clothing,8,277.08
1041,2025-11-06,Customer_339,UK,State_C,City_X,South,Furniture,5,918.9
1042,2025-11-07,Customer_486,USA,State_B,City_X,East,Electronics,3,421.31
1043,2025-11-08,Customer_251,Germany,State_C,City_Y,East,Clothing,11,406.12
1044,2025-11-09,Customer_384,Germany,State_B,City_Z,West,Furniture,18,156.22
1045,2025-11-10,Customer_484,Canada,State_B,City_Z,North,Furniture,16,446.41
1046,2025-11-11,Customer_13,India,State_B,City_X,South,Electronics,4,432.46
